,doc_id,sentence
3683,235,"ah, too, it has a wing,"
3684,236,1659
3685,236,""
3686,236,"fame is a fickle food"
3687,236,"upon a shifting plate"
3688,236,"whose table once a"
3689,236,"guest but not"
3690,236,"the second time is set,"
3691,236,""
3692,236,"whose crumbs the crows inspect"
3693,236,"and with ironic caw"
3694,236,"flap past it to the"
3695,236,"farmer's corn—"
3696,236,"men eat of it and die,"
3697,237,866
3698,237,""
3699,237,"fame is the tine that scholars leave"
3700,237,"upon their setting names—"
3701,237,"the iris not of occident"
3702,237,that disappears as comes—
3703,238,713
3704,238,""
3705,238,"fame of myself, to justify,"
3706,238,"all other plaudit be"
3707,238,"superfluous—an incense"
3708,238,beyond necessity—
3709,238,""
3710,238,"fame of myself to lack—although"
3711,238,"my name be else supreme—"
3712,238,"this were an honor honorless—"
3713,238,a futile diadem—
3714,239,870
3715,239,""
3716,239,"finding is the first act"
3717,239,"the second, loss,"
3718,239,"third, expedition for"
3719,239,"the ""golden fleece"""
3720,239,""
3721,239,"fourth, no discovery—"
3722,239,"fifth, no crew—"
3723,239,"finally, no golden fleece—"
3724,239,"jason—sham—too,"
3725,240,847
3726,240,""
3727,240,"finite—to fail, but infinite to venture—"
3728,240,"for the one ship that struts the shore"
3729,240,"many's the gallant—overwhelmed creature"
3730,240,nodding in navies nevermore—
3731,241,"i dreaded that first robin so,"
3732,241,"but he is mastered now,"
3733,241,"and i'm accustomed to him grown,--"
3734,241,"he hurts a little, though,"
3735,241,""
3736,241,"i thought if i could only live"
3737,241,"till that first shout got by,"
3738,241,"not all pianos in the woods"
3739,241,"had power to mangle me,"
3740,241,""
3741,241,"i dared not meet the daffodils,"
3742,241,"for fear their yellow gown"
3743,241,"would pierce me with a fashion"
3744,241,"so foreign to my own,"
3745,241,""
3746,241,"i wished the grass would hurry,"
3747,241,"so when 't was time to see,"
3748,241,"he'd be too tall, the tallest one"
3749,241,"could stretch to look at me,"
3750,241,""
3751,241,"i could not bear the bees should come,"
3752,241,"i wished they'd stay away"
3753,241,"in those dim countries where they go,"
3754,241,what word had they for me?
3755,241,""
3756,241,"they're here, though; not a creature failed,"
3757,241,"no blossom stayed away"
3758,241,"in gentle deference to me,"
3759,241,"the queen of calvary,"
3760,241,""
3761,241,"each one salutes me as he goes,"
3762,241,"and i my childish plumes"
3763,241,"lift, in bereaved acknowledgment"
3764,241,"of their unthinking drums,"
3765,242,968
3766,242,""
3767,242,"fitter to see him, i may be"
3768,242,"for the long hindrance—grace—to me—"
3769,242,"with summers, and with winters, grow,"
3770,242,some passing year—a trait bestow
3771,242,""
3772,242,"to make me fairest of the earth—"
3773,242,"the waiting—then—will seem so worth"
3774,242,"i shall impute with half a pain"
3775,242,the blame that i was chosen—then—
3776,242,""
3777,242,"time to anticipate his gaze—"
3778,242,"it's first—delight—and then—surprise—"
3779,242,"the turning o'er and o'er my face"
3780,242,for evidence it be the grace—
3781,242,""
3782,242,"he left behind one day—so less"
3783,242,"he seek conviction, that—be this—"
3784,242,""
3785,242,"i only must not grow so new"
3786,242,"that he'll mistake—and ask for me"
3787,242,"of me—when first unto the door"
3788,242,i go—to elsewhere go no more—
3789,242,""
3790,242,"i only must not change so fair"
3791,242,"he'll sigh—""the other—she—is where?"""
3792,242,"the love, tho', will array me right"
3793,242,i shall be perfect—in his sight—
3794,242,""
3795,242,"if he perceive the other truth—"
3796,242,upon an excellenter youth—
3797,242,""
3798,242,"how sweet i shall not lack in vain—"
3799,242,"but gain—thro' loss—through grief—obtain—"
3800,242,"the beauty that reward him best—"
3801,242,the beauty of demand—at rest—
3802,243,137
3803,243,""
3804,243,"flowers—well—if anybody"
3805,243,"can the ecstasy define—"
3806,243,"half a transport—half a trouble—"
3807,243,"with which flowers humble men,"
3808,243,"anybody find the fountain"
3809,243,"from which floods so contra flow—"
3810,243,"i will give him all the daisies"
3811,243,"which upon the hillside blow,"
3812,243,""
3813,243,"too much pathos in their faces"
3814,243,"for a simple breast like mine—"
3815,243,"butterflies from st, domingo"
3816,243,"cruising round the purple line—"
3817,243,"have a system of aesthetics—"
3818,243,"far superior to mine,"
3819,244,382
3820,244,""
3821,244,"for death—or rather"
3822,244,"for the things 'twould buy—"
3823,244,"this—put away"
3824,244,life's opportunity—
3825,244,""
3826,244,"the things that death will buy"
3827,244,"are room—"
3828,244,"escape from circumstances—"
3829,244,and a name—
3830,244,""
3831,244,"with gifts of life"
3832,244,"how death's gifts may compare—"
3833,244,"we know not—"
3834,244,for the rates—lie here—
3835,245,"for each ecstatic instant"
3836,245,"we must an anguish pay"
3837,245,"in keen and quivering ratio"
3838,245,"to the ecstasy,"
3839,245,""
3840,245,"for each beloved hour"
3841,245,"sharp pittances of years,"
3842,245,"bitter contested farthings"
3843,245,"and coffers heaped with tears,"
3844,246,143
3845,246,""
3846,246,"for every bird a nest—"
3847,246,"wherefore in timid quest"
3848,246,some little wren goes seeking round—
3849,246,""
3850,246,"wherefore when boughs are free—"
3851,246,"households in every tree—"
3852,246,pilgrim be found?
3853,246,""
3854,246,"perhaps a home too high—"
3855,246,"ah aristocracy!"
3856,246,the little wren desires—
3857,246,""
3858,246,"perhaps of twig so fine—"
3859,246,"of twine e'en superfine,"
3860,246,her pride aspires—
3861,246,""
3862,246,"the lark is not ashamed"
3863,246,"to build upon the ground"
3864,246,her modest house—
3865,246,""
3866,246,"yet who of all the throng"
3867,246,"dancing around the sun"
3868,246,does so rejoice?
3869,247,309
3870,247,""
3871,247,"for largest woman's hearth i knew—"
3872,247,"'tis little i can do—"
3873,247,"and yet the largest woman's heart"
3874,247,"could hold an arrow—too—"
3875,247,"and so, instructed by my own,"
3876,247,"i tenderer, turn me to,"
3877,248,195
3878,248,""
3879,248,"for this—accepted breath—"
3880,248,"through it—compete with death—"
3881,248,"the fellow cannot touch this crown—"
3882,248,"by it—my title take—"
3883,248,"ah, what a royal sake"
3884,248,to my necessity—stooped down!
3885,248,""
3886,248,"no wilderness—can be"
3887,248,"where this attendeth me—"
3888,248,"no desert noon—"
3889,248,"no fear of frost to come"
3890,248,"haunt the perennial bloom—"
3891,248,but certain june!
3892,248,""
3893,248,"get gabriel—to tell—the royal syllable—"
3894,248,"get saints—with new—unsteady tongue—"
3895,248,"to say what trance below"
3896,248,"most like their glory show—"
3897,248,fittest the crown!
3898,249,246
3899,249,""
3900,249,"forever at his side to walk—"
3901,249,"the smaller of the two!"
3902,249,"brain of his brain—"
3903,249,"blood of his blood—"
3904,249,two lives—one being—now—
3905,249,""
3906,249,"forever of his fate to taste—"
3907,249,"if grief—the largest part—"
3908,249,"if joy—to put my piece away"
3909,249,for that beloved heart—
3910,249,""
3911,249,"all life—to know each other—"
3912,249,"whom we can never learn—"
3913,249,"and bye and bye—a change—"
3914,249,"called heaven—"
3915,249,"rapt neighborhoods of men—"
3916,249,"just finding out—what puzzled us—"
3917,249,without the lexicon!
3918,250,624
3919,250,""
3920,250,"forever—it composed of nows—"
3921,250,"'tis not a different time—"
3922,250,"except for infiniteness—"
3923,250,and latitude of home—
3924,250,""
3925,250,"from this—experienced here—"
3926,250,"remove the dates—to these—"
3927,250,"let months dissolve in further months—"
3928,250,and years—exhale in years—
3929,250,""
3930,250,"without debate—or pause—"
3931,250,"or celebrated days—"
3932,250,"no different our years would be"
3933,250,from anno domini's—
3934,251,438
3935,251,""
3936,251,"forget! the lady with the amulet"
3937,251,"forget she wore it at her heart"
3938,251,"because she breathed against"
3939,251,was treason twixt?
3940,251,""
3941,251,"deny! did rose her bee—"
3942,251,"for privilege of play"
3943,251,"or wile of butterfly"
3944,251,or opportunity—her lord away?
3945,251,""
3946,251,"the lady with the amulet—will face—"
3947,251,"the bee—in mausoleum laid—"
3948,251,"discard his bride—"
3949,251,"but longer than the little rill—"
3950,251,"that cooled the forehead of the hill—"
3951,251,"while other—went the sea to fill—"
3952,251,"and other—went to turn the mill—"
3953,251,i'll do thy will—
3954,252,742
3955,252,""
3956,252,"four trees—upon a solitary acre—"
3957,252,"without design"
3958,252,"or order, or apparent action—"
3959,252,maintain—
3960,252,""
3961,252,"the sun—upon a morning meets them—"
3962,252,"the wind—"
3963,252,"no nearer neighbor—have they—"
3964,252,but god—
3965,252,""
3966,252,"the acre gives them—place—"
3967,252,"they—him—attention of passer by—"
3968,252,"of shadow, or of squirrel, haply—"
3969,252,or boy—
3970,252,""
3971,252,"what deed is theirs unto the general nature—"
3972,252,"what plan"
3973,252,"they severally—retard—or further—"
3974,252,unknown—
3975,253,6
3976,253,""
3977,253,"frequently the wood are pink—"
3978,253,"frequently are brown,"
3979,253,"frequently the hills undress"
3980,253,"behind my native town,"
3981,253,"oft a head is crested"
3982,253,"i was wont to see—"
3983,253,"and as oft a cranny"
3984,253,"where it used to be—"
3985,253,"and the earth— they tell me—"
3986,253,"on its axis turned!"
3987,253,"wonderful rotation!"
3988,253,by but twelve performed!
3989,254,761
3990,254,""
3991,254,"from blank to blank—"
3992,254,"a threadless way"
3993,254,"i pushed mechanic feet—"
3994,254,"to stop—or perish—or advance—"
3995,254,alike indifferent—
3996,254,""
3997,254,"if end i gained"
3998,254,"it ends beyond"
3999,254,"indefinite disclosed—"
4000,254,"i shut my eyes—and groped as well"
4001,254,'twas lighter—to be blind—
4002,255,354
4003,255,""
4004,255,"from cocoon forth a butterfly"
4005,255,"as lady from her door"
4006,255,"emerged—a summer afternoon—"
4007,255,repairing everywhere—
4008,255,""
4009,255,"without design—that i could trace"
4010,255,"except to stray abroad"
4011,255,"on miscellaneous enterprise"
4012,255,the clovers—understood—
4013,255,""
4014,255,"her pretty parasol be seen"
4015,255,"contracting in a field"
4016,255,"where men made hay—"
4017,255,"then struggling hard"
4018,255,with an opposing cloud—
4019,255,""
4020,255,"where parties—phantom as herself—"
4021,255,"to nowhere—seemed to go"
4022,255,"in purposeless circumference—"
4023,255,as 'twere a tropic show—
4024,255,""
4025,255,"and notwithstanding bee—that worked—"
4026,255,"and flower—that zealous blew—"
4027,255,"this audience of idleness"
4028,255,"disdained them, from the sky—"
4029,255,""
4030,255,"till sundown crept—a steady tide—"
4031,255,"and men that made the hay—"
4032,255,"and afternoon—and butterfly—"
